,news,catagory
1605,"Sudaan yakkoota naannoo Daafuritti raawwataman qorachuu eegaluuf akka jettu abbaan alangaa biyyatti hime.

Bara bulchiinsa preezdantii duraanii Sudaan Omaar al-Bashiir yakkoota naannoo Daafuritti raawwataman qorachuu eegaluu abbaan alangaa biyyatti hime.

Tagelsiir al-Habeer dhaddacha himannaa kunis biyya biraatti raawwatamu akka dandahan himaniiru.

Waggoota kudhan dura Manni Murtii Yakkoota Idila Addunyaa Bashiir himannaa duguggaa sanyii, yakkaa waraanaa fi yakka sarbama namoomaa dalageera jechuun akka hidhamuuf ajaja itti baasee ture.

Dhaabbanni Biyyoota Gamtoomanii akka jedhutti, lolli mormitootaaf deeggartoota mootummaa gidduutti bara Faranjoota 2003 eegale lubbuu namoota 300,000 galaafate.

Waggoota 30hn darban aangoorra erga turanii booda mormii itti jabaateen Bashiir aangoorraa buufaman.

Biyyattin amma mootummaa cehumsaa hundeeffatte kananiis loltootaaf miseensota hiriira mormii keessa turaniirraa walitti bahanitu bulchaa jira.",politics
1606,"Preezdaantiin Ameerikaa Doonaald Tiraamp humna waraanaa hawaa hojii eegalchiisan.

Traamp humni hawaa barbaachisaa tahuu kan amanan, buufata waraanaa dhiyeenya Waashingitanitti argamuu hojii eegalchiisaniiru.

Humni hawaa sirna loltummaa haaraa addunyaa kanaa tahuu dubbataniiru.

Yeroo nageenyi biyyaaleessaa sodaachiisaa tahe kanatti humni hawaa ol aantummaa Ameerikaa mirkaneessuuf barbaachisaadha jedhaniiru.

Humni waraanaa hawaa sodaa nageenyaa fi gochoota walitti buhiinsa uumaan ittisuu fi Ameerikaan iddoo olaanaa irra akka jiraattu ishee dandeessa jedhan.

Humni hawaa kun  humna qilleensaa kuma 16 fi hojjettoota siiviilii kan hammate tahuu barreessaa olaanaan humna qilleenssa Ameerikaa ibsaniiru.

Baajata waggaa humna waraanaaf Doolaraa biiliyoona 738 ramadame keessaa miiliyoonni 40 ijaarsa marsaa jalqabaa humna hawaaf kan oolu tahuu dubbatameera.",politics
1607,"Bara kana keessa Liibiyaatti nammoonni 284 bala saaxilamaniiru isaani Dhaabbanni Mootummoota Gamtoomani beeksiseera.

Dhaabbanni Mootummoota Gamtoomani gabasaa laateen Liibiyaa keessatti dhibbaan mirgaa namooma baballahachuun sababa ijoo tahu beeksiseera.

Dhaabbata Mootummoota Gamtoomani Dubbii Himaa Olaanaa Komiishinii  Ruupeert Koolviil bara kana keessa duhaatiin galmeeffaman kan bara darbeen wal bira qabamee yoo ilaalamuu %4 ni caalaa jedhame.

Namoota nagaa, falmattoota mirga namooma fi gaazixeessoota irraa miidhaan gahuu, buqaatoota fi hidhamtoota yaddoo keessa galcheera jedhan.

Sababiin bala kanaas namoonni 182 dhibbaa jiijjiirama qilleensaati yoo duhaan namooti 212 dhibbaan gaargaara akka irraa gahee dubbataniiru.

Dubbii Himiichi dubbii isaanin sababa walittii buhiinsaan lammiileen kumni 343 qehee isaanirraa kan buqqahuun yoo tahu  lammiileen kumni 100 sodaan ni buqqahuu jedhu jirachuu beeksisaniiru.",politics
1608,"Preezdaanti Saahilwarq Zawdeen miidhaan mana amantaarratti raawwatamu kamuu fudhatama hinqabu jedhan.

Preezdaanti Saahilwarq kana kan jedhaan guyyaa kabaja HIV/AIDES akka biyyaalessaa harha magaalaa Samaraatti kabajamerrattidha.

Biyyattiin daandii jijjiiramaarra kan jirtu tahuun, qaamoleen jijjiiramicha gufachiisuu barbaadaan bakkeewwaan tokko tokkootti jeequmsa uumaa turaniiru jedhan.

Preezdaanti Saahilwarq Ityoophiyaa gara daandii guddinaatti kan geessuu wantoonni abdii namaaf kennaan hedduudha jedhan.

Rakkinoota akka biyyaatti nu mudatan darbuun sadarkaa barbaadamurratt gahuuf hunduu gahee isaa bahachuu qaba jechun dubbataniiru.

Ityoophiyaan biyyaa sabaa fi sablamootaa akkasumaas amantii hedduu qabdu baroota dheeraaf waliin jiraacha kan turan yoo tahu, qaamni sabaa fi amantii buhuura godhachuun miidha qaqqabsiisu fudhatama hin qabu jedhaniiru.",politics
1609,"Ibsa haala yeroorratti itti aanaan prezidaantii mootummaa naannoo Oromiyaa obbo Shimallis Abdiisaan laatan.

Qeheen Oromoo fi Oromiyaa, dachii fi qilleensa Itoophiyaa nagaa tahuun bilisummaa, birmadummaa fi Badhaadhinaa hidda gadi fageeffate uumuuf utubaa tahuu isaa hundi keenya ni hubanna.

Bakka nageenyi hin jirretti faayidaa dhuunfaa fi garee mirkaneeffachuus tahe, badhaadhina hawwinu dhugoomsuun kan yaadamu miti.

Rakkoon Nageenyaa yeroo dhiyoo asitti uumamaa jiru aadaa fi duudhaa ummata keenyaatiin faallaa dha. Beekumsaa fi barsiifata man-dhalee ijaarsa biyyaa fi ummataa keessatti qooda olhaanaa gumaachaa ture osoo qabnuu, finxaalessummaa gamaa fi gamanaatiin sakaalamee akka buhaa hin buusne taasifamaa Jira.

Akkuma hundi keenya yaadannu, boqonnaa jijjiiramaa yeroo ammaa Itoophiyaan keessummeessaa jirtu gaaffii ummataa yeroo dheeraatiif ture deebisuuf ifaajee cimaatu taasifamaa Jira.

Buhaa kanaatiin harha biyyattii keessatti mirgi bilisummaan yaadaa fi amantaa fedhaan hordofuu daangaa malee kabajamee Jira.

Dirreen nagaa fi demokraatawaan yaadaan Irratti wal dorgomanis uumameera. Sababa kanaaf, haalli wal dhabdee, wal shakkii fi walitti buhinsa uumuu dandahu kamuu balballisaa kan cufame tahuu waan qabatamaan jiraachaa jirruu dha.

Kanaafuu, dhugaan kun Kan haalamuu fi ololaan faalamu akka hin taane ummanni ni beeka jedheen amana.

Naannoo keenyattis tahe akka biyyaatti harha osoo hin taane boqonnaa dukkanaa kaleessaa keessatti ummattoonni sababa amantaa fi amantiitiin walitti buhanii hin beekan.

Wal dandahuu fi waliin jiraachuun, ayyaana waliin kabajachuun, yeroo baldhinaa fi rakkinaatti wal bira dhaabbachuun kan baratame qofa osoo hin taane, kallattii afran biyyattiitti Kan jiraatame tahuu hundi keenya ragaa dha.

Dhugaan waliin Jireenya ummata keenyaa kun harhas ilaalchaa fi gocha humnoota farreen nageenyaatiin hin boorahu.

Ummanni akkuma kaleessaa harka Wal qabatee hojjechuudhaan gochoota badii amantaa fi dhaabbilee amantaa Irratti aggaamaman saaxiluu fi tohachuuf akka hojjetun amana.

Balaan amantootaa fi dhaabbilee amantaa kamirrattuu aggaamamu faallaa heera mootummaa fi duudhaa waliin jireenyaa ummattoota keenyaa waan taheef, mootummaanis gocha bakka tokkotti raawwatame balaaleffachuu bira darbee tarkaanfii nageenya ummataa mirkaneessuu fi olhaantummaa seeraa kabachiisuu akka fudhatu ibsuun fedha.

Xumurarrattis, qaamoleen Hawaasaa martinuu dhaabbilee amantaa naannoo keessanitti argaman eeguudhaan balaa Shira xaxxootaa jalaa akka baraartanii fi nageenya keessan akka mirkaneessitaniif waamicha isiniif dabarsa.

Boqonnaa sirna federaalizimii fi demokraasii dhugaa ijaaruu eegalle kanatti amantaalee fi dhaabbileen amantaa keenya horata dabalataa ittiin gara badhaadhinaatti imallu malee gola sodaa fi yaaddoo miti.

Kanaafuu, ummanni naannoo keenyaa gocha badii hordoftootaa fi dhaabbilee amantaa Irratti aggaamamu kamuu fashaleessuun nageenya isaa akka mirkaneeffatuuf waamicha dabarsa.

Obbo Shimallis Abdiisaa, itti aanaa preezdaantii mootummaa naannoo Oromiyaa",politics
1610," hojiin siivilii Dhaabbata Daabboo Shaggar xumuramuu ibsame.

Injiinar Taakkalaa Uumaa dabalatee miseensootni kaabinee bulchiinsa magaalaa Finfinnee fi hoggantoonni olaanoon ijaarsi isaa baatii jaha dura kan eegalee sadarkaa ijaarsa Dhaabbata Daakuu fi Daabboo Shaggar daawwataniiru.

Dhaabbanni oomisha Daakuu fi Daabboo Shaggaar hojiin maashina dhaabuu baatii tokko keessatti kan xumuramu yoo tahu, baatii lama keessatti gara oomishaatti ni gala jedhameti eegama.

Injiinar Takkalaan Ijaarsi dhaabbaticha yeroon xumuramee jiraattootaaf tajajiila akka kennuuf bulchiinsi magaalaa deeggarsa barbaachisu hunda ni taasisa jedhaniiru.",politics
1611,"Preezdaanti Saahilawarq Zawdee harha ganama magaalaa Samaraa galaniiru.

Preezdaanti Saahilawarq  buufata xiyyaaraa Sulxaan Aliimiiraa Haanfiree siha gahan preezdaantiin Naannoo Affaar obbo Awwal Arbaa dabalatee aangahoota naannichaa akkasumaas jiraattota magaalichaan simatamaniiru.

Magaalaa Samaaraatti guyyaa harhaa sadarkaa biyyaalessaatti kan kabajamu guyyaa HIV/AIDES ilaalchisuun hoggantoota naannichaa, abbootii amantaa, jaarsoolii biyyaa fi qaamolee qooda fudhattoota federaalaa waliin akka marihatan beekameera.

Preezdaanti Saahilawarq  turtii isaaniin Yunvaarsiitii Samaaraatti barattoota shamarranii fi hoggantoota kan hirmaachise dhimmoota koorniyaa irratti ni marihatu.

Dabalataanis Yunvaarsiitii Samaraa fi magaalichatti biqiltuu ni dhaabu jedhameeti eegama.",politics
1612,"Muummeen Ministira Dooktar Abiy Ahimad Finfinnee Kaazanchisitti duula qulqullinaa raawwatan.

Dooktar Abiy Ahimad abbootii qabeenyaa taaksii magaalaa Finfinnee waliin tahuun duula qulqullinaa raawwataniiru.

Duullicha waldaalee taaksii minibaasii 13 fi Haayger Miidibaasii 3 hirmaataniiru.

Waldaaleen taaksi torbaan darbe walgahii gaggeesseen bulchiinsa magaalichaatti sagantaan tajaajila fooyyahaa manguddootaaf, namoota humna hin qabnee fi dhukkubsattootaaf kennuu kan dandeessisu ifoomuun isaa ni yaadatama jechuun Alaazar Taaddaleetu gabaase.",politics
1613,"Guyyaan farra malaammaltummaa dhaadannoo ‘Naamusa daahimmanii fi dargaggootaa dagaagsuun dhaloota malaammaltummaa lagatu yaa horannuh jedhuun Damee Lixaa magaalaa Jimmaatti kabajamee jira.

Guyyaan farra malaammaltummaa kun akka addunyaatti yeroo 16ffaaf,akkaa Ityoophiyaatti  yeroo15ffaaf, akka Oromiyaatti ammoo  Yeroo, 14ffaaf kabajame.

Malaammaltummaan ilaalchisee qaama hundaaf hubannoo gahaa uumuuf sirnicha irratti qophiiwwaan barsiisoo tahan dhiyaataniiru.

Malaammaltumaa dhabamsiisuuf dhaloota malaamaltummaa lagatu fi  ummataa keessa baheef yaadu oomishuun dirqama tahuu akka qabu sirnicha irratti ibsameera.

Dhaloota malaammmaltuu balaalleffatuu fi murannoon irratti qabsaahuu uumuun hojii xiyyeeffaannoon hojjetamuu qabu akka tahes eerrameera.

Akka OBN gabaaseetti Qaamoolee  malaamaltummaa irraatti hubannoo uumuu fi saaxiluu irratti gumacha olaanaa taasisaaniif beekkamtii fi baadhasni kennameera.",politics
1614,"Dhiiga osoo wal hin dibin Ityoophiyaa ijaarun ni barbaachisa jedhan muummee ministiraa Dooktar Abiy Ahimad.

Dooktar Abiy koonfaransii nageenyaa abbootiin qabeenyaa Oromoo fi Amaaraa Galma Barkumeetti qopheessanirratti kaleessa galgala argamuun ergaa dabarsaniiru.

Waltajjiin akkanaa akka qophaahu namoota tumsa taasisan, abbootii Gadaa, jaarsolii biyyaa, hayyootaa fi abbootii qabeenyaas galateeffataniiru.

Qeerroo fi faannoo, qilleensi nageenyaa namoonni yaada isaanii bilisaan ittiin ibsatan akka dhufu taasisan galateeffataniiru.

Ummanni Oromoo fi Amaaraa lakkoofsanis hedduu tahuu ibsanii, waltumsaan yoo hojjetan jijjiirrama fiduu akka dandahan, garaagarteen isaanii buhaa akka hin qabaatin eeran.

Garaagartee waliif kabajuun, waliin hojjechuun ni barbaachisas jedhan.

Dhaabbileen barnootaa iddoo nagayaa fi beekumsi itti horatamu qofa akka tahu mootummaan hojjechaa jiraachuus ibsaniiru.

Waldhabbiin dhiiga dhangalaasisu eenyufuu buhaa kan hin qabaanne tahuu kan ibsan muummee ministiraa, waljaalalaa fi walkabajaan biyya ijaaruuf yaa kaanun dhaamaniiru.
",politics
1615,"Preezdaantiin naannoo Amaaraa obbo Tamasgeen Xiruunah ambaasaaddaroota Fiinlaandii fi Faransaay waliin marihatan.

Preezdaantichi Ityoophiyaatti Ambaasaaddara Faransaay Freedariik Boonteems waliin suphaa manneen amantii Lsalibalaa fi dhimmoota tuuriizimiirratti marihataniiru.

Dabalataan Ityoophiyaatti Ambaasaaddara Fiinlaand Hilliinaa Eraaksiinan waliin misooma damee qonnaa, barnootaa fi bishaan dhugiitiirratti marihataniiru.",politics
1616,"Olaantummaa seeraa mirkaneessuu fi malaammaltummaa ittisuu fi tohachuurratti hojjechaa jiraachuu Abbaan Alangee Waliigalaa Federaalaa beeksise.

Fulbaana 2012 eegalee dhaabbilee barnoota olaanoo mootummaa, godinaalee fi magaalota Oromiyaa addaddaatti yakkoota raawwataman qulqulleessuuf koreen qoratu Koomiishinii Poolisii Federaalaa waliin qindoomuun hundaahuu, qorannaa gaggeessuu ibsan.

Naannoo Oromiyaatti Onkololeessa 12 fi 13,2012 walitti buhiinsa mudatee tureen, lubbuun namootaa darbuu, namoonni 200 ol miidhaa salphaa fi cimaaf saaxilamuu, shakkamtoota 337 keessaa 250 amma ammaa tohatamuu ibsan.

Yuunvarsiitiiwwan naannoo Amaaraa; Waldiyaa, Walloo, Dabra Birihaanitti sabummaarratti xiyyeeffachuun miidhaa qaqqabeen, lubbuun namaa darbuu, miidhaan qaamaa qaqqabuu, shakkamtoota adda baafatam 16 irratti qorannaan gaggeeffamaa jiraachuu himan.

Hojii farra malaammaltummaarratti baatiiwwan shanan darban keessa hojjetameen, qabeenya malaammaltummaan qabamee ture Birrii miiliyoona 50 olii kaaznaa mootummaatti deebisiisun dandahameera jedhan daayreektarri koominikeeshinii abbaa alangichaa obbo Zinaabuu Tuunun.

Qabeenya biyyoota alaatti baqfame deebisiisuuf tarsiimon qophaahera.

Daayreektoreetiin dhimmicharratti hojjetu hundaahuun biyyootii qabeenyi Ityoophiyaa itti dhokfame waliin mariin gaggeeffamee waliigalteerra gahamaa jiras jedhan obbo Zinaabun.

Labsiin odeeffannoo sobaa fi jibbiinsaa tamsaasuu ittisu, labsiin bulchiinsaa fi tohannoo meeshaa waraanaa, akkasumas labsiin bulchiinsa sirna federaalaa dhiyeenyatti raggahuun hojiirra akka oolan hojjetamaa jira jedhan.

Ummanni yakkoonni yoo raawwataman, qophiilee jiran ilaalchisee qaama dhimmi ilaallatuuf akka saaxilus waamicha dhiyeessaniiru.
",politics
1617,"Ministirri Ministeera Dhimma Alaa FDRI obbo Gadduu Aandaargaachaw dura taahaa Koomiishinii Gamtaa Afrikaa Muusaa Faakii waliin marihatan.

Qophii yaahii hoggansa gamtichaa 33ffaa, dhimmoota siyaasaa fi nageenya naannoorratti Waajjira Gamtaa Afrikaatti marihataniiru.

Koreen keessummeessituu biyyoolessaa ministir deettaa Ministeera Dhimma Alaa FDRI aadde Hiiruut Zammanaatin duurfamu, hundaahuun hojii eegaluu ibsaniiru.

Dura taahaan Koomiishinii Gamtaa Afrikaa Muusaa Faakii Ityoophiyaan waltajjiiwwan gamtichaa sirna gaaridhaan qopheessaa turuu ibsanii, kan baranaas haala dansaa taheen akka keessummeeffamu abdii qaban himaniiru.

Milkaahina waltajjichaatifis koomiishinichi tumsa barbaachisaa kan taasisu tahuu eeraniiru.

Yaahiin ministiroota dhimma alaa fi hoggansa Gamtaa Afriikaa Amajjii 28 amma Gurraandhala 02,2012tti kan gaggeeffamu taha.

Dura teessummaa Gamtaa Afrikaa preezdaantii Gibts Alsiisii harkaa Afrikaan Kibbaa kan fudhattu taha.
",politics
1618," Koonfaransiin nageenyaa galma Barkumeetti taahamaa jira.

Koonfaransichi mata duree ""Ityoophiyaa hunda keenyaf mijattu waloon yaa ijaarru"" jedhuun gaggeeffamaa jira.

Koonfaransii nageenyaa sadarkaa biyyoolessaatti qophaahe kana kan qindeesse abbootii qabeenyaa Oromoo fi Amaarati.

Waltajjicharratti hoggansi mootummaa, bakka buutonni hawaasa daldalaa, abbootiin amantaa, jaarsoliin biyyaa, abbootiin Gadaa, bakka buutonni dhaabbilee barnoota olaanoo hirmaachaa jiru.

Haabtaamuu Taklasillaaseetu gabaase.
",politics
1619,"Sudaanitti Ambaasaaddar Shifarraaw Jaarsoon ministira Ministeera Dhimma Alaa Sudaan Asmaa Mahaammad Abdallaa waliin marihatan.

Turmaata isaanitiin hariiroo biyyoota lamaanii daran gama hundaan cimsuurratti marihataniiru.

Koree waloo biyyoota lamaanii, koomiishinii waloo fi waltajjiiwwan marii birootin hariiroo biyyoota lamaanii sadarkaa olaanaatti ceesisuuf sosochii taasisuun barbaachisaa tahuu marihataniiru.

Ityoophiyaa fi Sudaan misoomaa fi loojastiiksiin walitti hidhuun guddina diinagdee mirkaneessuun ni barbaachisas jedhan.

Ityoophiyaan buufata Sudaan(Poort Suudaan) daldala alaa fi keesoof akka fayyadamtu, suphaan daandii Gadariif – Matammaa fi Loogiyaa – Humaraa akka hojjetamu ministirittiin akka tumsan Ambaasaaddar Shifarraaw gaafataniiru.

Nageenyi lammiilee akka mirkanaahu, eeyyama jireenyaa fi hojii akka argatan, waliigalteen hojjettoota walirraa fudhachuu akka raawwatamu ni hojjennas jedhan.
",politics
1620,"Koonfaransiin nageenya biyyoolessaa boruu Finfinneetti adeemsifama.

Koonfaransichis mata duree ""Ityoophiyaa hunda keenyaf mijattuu taatu haa umnu"" jedhuun kan adeemsifamu tahuun himameera.

Koonfaransichis kan qophaahe koree abbootii qabeenyaa naannoo Oromiyaa fi Amaaraatiini.

Koorichi koonfaransicha ilaalchisee ibsa laaten, biyyattiitti rakkoowwan uumaman mariin furuun kan dandahamu tahuu ilaalchisee kan qophahe jedhan.

Koonfaransicharratti hirmaattonni kumni 6 ni hirmaatu.

Koonfaransichis galma Barkumeetti ni adeemsifama jedhan.

Koonfaransii nageenyaa kanarratti hoggantoonni motummaa olaanoo, bakka buhoota daldaltoota hawaasaa, abbootii amantaa, jaarsolii biyyaa, dhaabbilee barnoota olaanoo, dargagootaa fi kutaaleen hawaasaa garaagaraa ni hirmaatu.

Misikkir Sinaaffiqtu gabaase
",politics
1621,"Muummee ministiraa FDRI Dooktar Abiy Ahimad jila Fandii Misoomaa Saawdii Arabiyaa waliin marihatan.

Dooktar Abiy jila fandichaa Dooktar Kaaliid S Alkuuderiin duurfamu harha waajjira isaaniitti simatanii mariisisaniiru.

Hojiilee misoomaa fi invastimantii Ityoophiyaarratti marihataniiru.

Muummee ministiraa Dooktar Abiy, Dooktar Kaaliid S Alkuuderii fi ministira Maallaqaa FDRI obbo Ahimad Shiidee waliigaltee liqaa Doolaara miiliyoona dhibba 1 fi miiliyoona 40 hojii daandii, qulqullinaa, dhiyeessii bishaaniif oolu walmallatteessisaniiru.

Dabalataan preezdaantiin ‘Akwaa Paawar Intarnaashinaalh Paadaa Paadmaantanii fi hoji gaggeessaan Humna Elektiriikaa Ityoophiyaa Dooktar Abrahaam Balaay, waliigaltee anniisaa aduu naannoo Somaalee fi Afaaritti hojjetamuuf walmallatteessisaniiru.
",politics
1622,"Ityoophiyaa fi Fandiin Misoomaa Saawdii Arabiyaa waliigaltee liqaa Doolaara Ameerikaa miiliyoona dhibba 1 fi miiliyoona 40 mallatteessan.

Waliigaltichas ministirri Ministeera Maallaqaa obbo Ahimad Shiidee fi itti aanaan dura taahaa fandichaa Kaaliid Alkihuudraan harha mallatteessaniiru.

Liqichi dhala xiqqaa fi yeroo dheeraan kan kaffalamudha.

Maallaqicha keessaa Doolaarri miiliyoonni 75 daandii Dabra Maarqoosii – Mooxaa kiilo meetira 118 ijaaruuf oola.

Doolaarri miiliyoonni 65 ammoo sagantaa ‘waan washh biyyoolessaaf oola jechuun kan gabaase Alaazaar Taaddalaati.

Dabalataan naannoo Afaarii fi Somaaleetti humna elektiriika maddisiisuuf waliigalteen dhaabbata Saawdii Arabiyaa ‘Akwaa Paawarh waliin mallatteeffameera.

Waliigaltichi tumsa mootummaa fi damee dhuunfatiin naannolee lamaanitti iddoo Gaadii fi Decheettootti humna haaromurraa elektiriika meeggaa waatii 250 maddisiisuu kan dandeessisudha.

Proojaktichi tumsa mootummaa fi dhuunfaan Doolaara Ameerikaa miiliyoona dhibba 3 ijaarrama.
",politics
1623,"Jilli Ityoophiyaa ministira Ministeera Galiiwwanii FDRI aadde Adaanach Abeebetiin duurfamu, hoggansa Bulchiinsa Taaksii Chaayinaa waliin marihate.

Aadde Adaanach ministira Bulchiinsa Taaksii Chaayinaa Waang Juun waliin Chaayinaatti walarganii marihataniiru.

Muuxannoo fi tumsa galii walitti qabuu biyyoota lamaaniirratti marihataniiru.

Ityoophiyaatti, hirmaannaan abbootii qabeenyaa Chaayinaa kallattii invastimantiirratti qaban Doolaara Ameerikaa biiliyoona 4.2 qaqqabeera.

Ityoophiyaan oomisha alaa galchitu keessaa %72 ol kan qabatu oomishaalee Chaayinaati.

Ityoophiyaan oomishti gara Chaayinaatti ergitu Doolaara biiliyoona 1.1 qaqqabeera.

Marichaanis hariiroo diinagdee biyyoota lamaanii jajjabeessun murteessaa waan taheef, caalmaan waliin hojjechuuf waliigalameera.
",politics
1624,"Ministir deettaan Ministeera Dhimma Alaa FDRI aadde Hiiruut Zammanaan, Ministeera Dhimma Alaa Israaheelitti itti aantuu daayreektar janaraalaa dhimmoota Afrikaa Ambaasaaddar Iyyaant Shileeyin waliin marihatan.

Aadde Hiiruut hariiroo Ityoophiyaa fi Israaheel barootaf cimee ture, daran gama hundaan jabeessun murteessaa tahuu ibsaniiru.

Biyyoonni lamaan nageenya saaybarii, qonna ammayyaa, oomisha qurxummiirratti waliigalteewwan kanaan dura mallatteessan hojiirra oolchuurratti sochiilee jiranirratti marihataniiru.

Ambaasaaddar Iyyaant Shileeyin gama isaanitiin hariiroo diippiloomaasii biyyoota lamaanii walitti dhufeenya ummattootatiin utubuun ni barbaachisa jedhan.

Fayyadama bishaaniirratti muuxannoo Israaheel qabdu Ityoophiyaan qooddachuu akka barbaaddu waltajjichaan ibsameera.

Waliigalteewwan wayita muummee ministiraa Dooktar Abiy Ahimad Israaheel daawwatanitti mallatteeffaman, qorachuu fi hojiirra oolchuuf ogeeyyiin Israaheel dhiyeenya gara Ityoophiyaa ni dhufu.
",politics
1625,"Manni Maree Bakka Buhoota Ummataa Ameerikaa preezdaantiin Ameerikaa Doonaald Traamp akka himataman sagalee laate.

Preezdaantichi Koongirasii Ameerikaatin akka imatan sagaleen itti laatameera.

Carraan akkanaa preezdaantota biyyattii isaan mudate keessaa 3ffaa isaan taasisa.

Mormii dheeraa kaleessa galgala taasifameen booda, preezdaantichi taayitaarraa akka kaafamaniif sagaleen itti laatameera.

Taayitaa isaanii karaa hin malleen fayyadamuun hojii koongirasichaa gufachiisaniirus jedhameera.

Preezdaant Andiriiw Joonsanii fi Biil Kiliintanitti aananii sagaleen taayitaarraa kaafamuu irratti laatamuun Traamp, preezdaantii sadaffaa tahaniiru.

Koongirasichaan miseensonni Riippablikaanaa fi Demokraatotaa mormii yeroo dheeraa fudhate irratti taasisaniiru.

Traampirratti sagaleen himannaa banuu akka laatamu kan taasise, filannoo preezdaantummaa itti aanuf qophaahaa kan jiran Joo Baaydan irratti qorannaan akka taasifamu dhiibbaa taasisuu, dhimma Yuukreenii fi Raashiyaati.

Miseensota Koongirasii keessaa 230 deeggaranii, 197 ammoo mormaniiru.

Himannaa lammaffaan ammoo sagalee deeggarsaa 229 fi 198 mormiidhan darbeera.

Koongirasichi dhimmicharratti sagalee yoo laatu, Traamp Miichigaanitti duula kakaasii filannoorra oolaniiru.",politics
