,news,catagory
265,"

Finfinnee, Amajjii 12, 2012 (FBC) – Ministeerri Geejibaa FDRI Mana Maree Qindoomina Qooda Fudhattoota Geejibaa hundeessufi.

Ministirri Geejibaa FDRI aadde Daagmaawiit Mogas hundeeffama mana marichaarratti argamuun haasaa taasisaniiru.

Dandeettii fi humna ummata bira jiru gara hojiitti galchuun daandii faffacaheen otuu hin taane daandii qindaahen adeemuun akka barbaachisu ibsaniiru.

Aadde Daagmaawiit manni maree hundeeffamu kun bilisa tahee tajaajila damichi laatu sihataa, buha qabeessaa fi hundaa ol ammoo itti quufinsa ummataa mirkaneessuun dandeettii kan uumudha jedhaniiru.

Maricharratti sanadni marii dhiyaachuun qooda fudhattoota waliin irratti marihatameera.
",economics
266,"Finfinnee, Amajjii 12, 2012 (FBC) – Fooyyahiinsa diinagdee biyyaa keessaa irratti taasifamaa jiru invastimantii biyya alaa harkisuuf carraa kan uumu tahuu itti aanaan muummee ministiraa FDRI obbo Dammaqaa Makkoonniin dubbatan.

Obbo Dammaqaan yaahii invastimantii Briitaaniyaa -Afrikaa Landanitti gaggeeffame ilaalchisee ibsa laataniin, tarkaanfiin fooyyahiinsa diinagdee eegalame invastimantii alaa balhinaan harkisuuf caalmaatti kan gargaaru tahuu ibsaniiru.

Fooyyahiinsi fudhatamaa jiru naannoo invastimantii fi daldalaatti ulaa jiru guutuun buhaa fooyyahaa fi ariifataa galmeessuuf kan gargaarudha jedhan.

Keessattuu dameewwan dhiyeesssii humnaa fi loojistikiin fooyyahiinsi taasiifamaa jiru invastimantii alaa kallattiin hawwachuu keessatti qooda guddaa akka qabu obbo Dammaqaan eeraniiru.

Gorsaan olaanaan imaammataa muummee ministiraa obbo Maammoo Mihiratuun gama isaanitiin, fooyyahiinsa diinagdee biyya keessaa irratti taasifamaa jiru hirmaannaa damee dhuunfaa dabaluuf carraa gaarii tahuu fi abdii kan uumuudha jedhan.

Fooyyahiinsi taasifame invastimantii hawwachuu irra darbee adeemsa raawwii keessatti rakkoo qunnamu hiikuuf humna ni taha jedhaniiru.

Yaahiin invastimantii Briitaaniyaa – Afrikaa walitti hidhamiinsa daldalaa fi invastimantii Ityoophiyaa fi Ingiliz caalmaatti guddisuuf carraa kan uumu tahuu obbo Maammoon dabaluun ibsaniiru.

Waltajjicha irratti murteewwan invastimantii haaraan dhiyeessa damee albuudaa fi jihootarmaalii ifoomuu isaa ragaan Waajjira Itti Aanaa Muummee Ministiraarraa argame ni mulhisa.",economics
267,"

Finfinnee, Amajjii 13, 2012 (FBC) – Itti aanaan muummee ministiraa obbo Dammaqaa Makoonnan fooramii diinagdee addunyaa irratti hirmaachuuf Daavoos galan.

Jilli itti aanaa muummee ministiraa obbo Dammaqaa Makoonniniin duurfamu hirmaannaa isaanii yaahii invastimantii Briitaaniyaa -Afrikaa Landanitti gaggeeffamaa ture xumuruun, fooramii diinagdee addunyaarratti hirmaachuuf Siwiizarlaand Daavoos galaniiru.

Turtii isaaniin Siwiizarlaand Daavoosin fooramii diinagdee addunyaarratti hirmaachuuf akka tahes ragaan Waajjira Itti Aanaa Muummee Ministiiraa irraa argannee ni muulhisa.

Fooramichi kaleessa kan eegale yoo tahu, hanga Amajjii 15, 2012 itti fufiinsan ni adeemsifama jedhameera.

Fooramicha irratti hoggantoonni biyyoota addunyaa garagaraa kan hirmaatan yoo tahu, ajandaawwan idil addunyaa naannoo fi indastirii irratti ni marihatu jedhameera.
",economics
268,"Finfinnee, Amajjii 13, 2012 (FBC) – Wixineen labsii rakkoo harkifachuu proojektootaa itti fufiinsaan furuu dandahu qophaahuun ibsame.

Waggoottan shanan darbanitti proojektoonni gurguddoon mootummaan hojjetaman 60 %70 osoo hin xumuramin hafuu isaaniin mootummaan Birrii biiliyoona 9 baasii dabalataaf akka saaxilamu taasiseera.

Akka qorannoon gaggeeffame agarsiisutti proojektoonni %30-50 tahan baajata dabalataa %20- 30 gaafataniiru.

Proojektoonni baasiin dabalataa %60-160 itti bahe kan jiran yoo tahan, baajata dabalataa % 400 gaafataniiru.

Qisaasahina kan hambisuuf jecha wixineen labsii sirna bulchiinsaa fi hoggansa proojektoota mootmmaa federaalaa qophaahuun mana mareef dhiyaatee jira.

Wixineen labsii kun qisaasahiina hambisuun proojektootni biyyattii buhaa qabeessa akka tahaniif kan qophaahe tahuu ibsameera.

Proojektoonni itti gaafatamummaa fi iftoomina akka qabaatanis ni gargaara jedhameera.

Akkasumas proojektoonni kamiiyyuu yeroo waliigaltee keessatti baasii fi qulqullina barbaaddamuun akka xumuramaniif sanada qophaahe jedhame.

Wixineen labsii haaraan bulchiinsa fi hoggansa proojektoota kun proojektoonni yeroo qophii eegalanii hanga raawwiitti adeemsa jiru seeraan adda kan baasuu tahuu daayreekteerri Plaanii fi Komishinii Misooma proojektootaa obbo Barakat Fisihaatsiyoon ibsaniiru.

Haalli raawwii, sagantaa fi gaheen qooda fudhattootaa wixinee labsii kana keessatti taahee jira jedhan.

Labsichi rakkoo qisaasahiina baajataa fi qulqullinaa waggoottan darban proojektoota mootummaa keessatti mulhatan hambsuuf shoora olaanaa qaba jedhan obbo Barakat.

Akka qorannoon Komishinii Plaanii Biyyaaleessaa mulhisutti,waggoottan 14 darban keessa proojektoonni damee jallisii federaalaa qofti birrii biiliyoona 15 baasii dabalataa gaafataniiru.

Proojektoonni misooma daandiis birrii biiliyoona 32.3 mootummaa baasii dabalataa baasisaniiru.",economics
269,"Baankiin Daldala Ityoophiyaa baatiwwan 6n darbanitti galii Birrii biiliyoona 31.8 walitti qabuu beeksiseera.

Baankichi raawwii hojii baatii 6 gamaaggamaa kan jiru yoo tahu, jihoottaan 6 darbanitti galii Birrii biiliyoona 31 fi miiliyoona dhibba 8 walitti qabuu isaa ifoomseera.

Sharafa daldala alaa irraa doolaara Ameerikaa miiliyoona dhibba 1 fi miiliyoona 39.4 walitti qabuus ibsee jira.

Bara kana dameewwan tajaajila baankii dhala irraa bilisa 36 banuus ifoomseera.

Baankichi damee dhuunfaa irraa Birrii biiliyoona 34.8 walitti qabuuf karoorfatee Birrii biiliyoona 24.6 raawwachuu isaa Preezdaantii fi hojii raawwachiisaa olaanaan Baankii daldala Ityoophiyaa obbo Baacaa Giinaan ibsaniiru.

Damee kana irraa kuufama maallaqaa Birrii biiliyoona dhibba 4 fi biiliyoona 3 irraan gahuuf karoorfatee Birrii biiliyoona dhibba 3 fi biiliyoona 93 irra gahuu isaa ibsaniiru.

Baankichi Walakkeessa waggaa kanatti fayyadamtoota tajaajila interneetii moobaayilaa miiliyoona 1.2 horachuu dandahuu isaas beeksiseera.

Baankiin Daldala Ityoophiyaa baatiiwwan 6n darbanitti dameewwan haaraa bane irraa qabeenya kuufamaa Birrii biiliyoona dhibba 8 fi biilyoona 59 walitti qabuu ragaan fuula baankichaarraa argame ni agarsiisa.",economics
270,"Bara kana sararrawwan ifaa daandiii cinaa kuma 4 ol suphuun tajaajilaaf oolchuu Abbaan Taayitaa Daandiiwwanii magaalaa Finfinnee beeksise
.
Abbaan Taayitichaa bara baajataa kana birrii miiliyoona 40 ol ramaduun utubaawwan ibsaa daandii cinaa suphuu fi haaraa dhaabuun tajaajilaaf oolchuu isaa ibsee jira.
 
Baatiiwwan 6 darban keessa sararawwan ibsaa daandii cinaa tajaajila hin laanne kuma 4 ol deebisee suphuu fi haaraa dhaabuun tajaajila akka laatan taasisuu isaa beeksiseera.
 
Ifaawwan kunneen imaltoonni lafoo fi konkolaachiftoonni halkan daandii cinaa imala gaarii akka taasisaniif ni gargaaru jedhameera.
 
Keessattuu magaalichatti yakka hannaa dukkana daheeffachuun raawwatamu ittisuuf shoora qabaachuu isaa ragaan Abbaa Taayitaa Daandiiwwanii Magaalaa Finfinnee irraa argame ni mulhsa.
",economics
271," Interpiraayiziin kaffaltii daandiiwwanii Ityoophiyaa walakkeessa waggaa jalqabaa bara 2012tti galii Birrii miilliyoona dhibba 1 fi miiliyoona 92 walitti qabuu beeksiise.

Daandiin saffisaa Finfinnee – Adaamaa fi Dirree Daawaa – Daawaleen yaahiinsa tiraafikaa miiliyoona 4 ol keessummeessaniiru.

Yaahinsa kana irraa galiin Birriin miiliyoonni dhibbi 1 fi miiliyoonni 81 walitti kan qabame yoo tahu, miiliyoonni 10 ol ammoo beeksisaa fi kiraa iddoo irraa argamuu ibsameera.

Interpiraayizchi nageenya daandii saffisaa eeguuf jecha sagantaalee hubannoo uumuu diriisuun hojjechaa jiraachuu ibsee jira.

Hojii hojjetameenis balaa tiraafikaa % 50 hirhisuun dandahamuu fi balaan daandii saffisaa Finfinnee – Adaamaa irra qaqqabaa ture harka walakkaan hirhisuu isaa ibsameera.",economics
272,"Magaalaa Finfinneetti kan argaman paarkiiwwan bashannanaa 24 ummataaf banaa tahufi jedhame.

Itti aanaan kantiibaa magaalaa Finfinnee Injiiner Takkaalaa Uumaa tajaajilaa uummataf banaa kan tahe paarkii Faransaayii daawwataniiru.

Magaalichatti kan argaman paarkiiwwan bashanaanaa uummataa haroomsa irra jiran taajajilaa guutuu akka laataniif haala mijataa uumuu fi buhuraalee misoomaa guutuu cinaatti tajaajilaaf banaa akka tahaan murtaheera.

Iddoowwaan bashannanaa kanneen jiraattoonni magaalichaa kaffaltii malee itti fayyadamuu akka dandahan himameera.

Daawwii isaaniin ijaarsi daandii paarkii Faransaayii hanga Faransaayi Aabbootti jiru waggaa tokko keessatti kan xumuramu tahuu Injiiner Takkaalaan himuu isaanii ragaan waajjira kaantibaa magaalichaarraa argame ni agarsiisa.
",economics
273,"Ityoophiyaa fi Fiinlaand raawwii proojaktii bishaan dhugaatii qulqulluu fi eegumsa fayyaatif(koowash) waliigaltee Birrii biiliyoona 1.3 olii walii mallatteessan.
 
Proojaktichi naannolee shan; Oromiyaa, Amaaraa, Kibba, Tigraayii fi Beenishaanguul Guumzitti hojiirra kan ooludha.
 
Tumsi maallaqichaa hojiirra oolmaa proojaktii marsaa 4ffaaf kan gadhiifamedha.
 
Tumsicha keessaa Birrii miiliyoona dhibba 6 fi miiliyoona 44 mootummaan Fiinlaand kan uwwisu yammuu tahu, Birrii miiliyoona dhibba 7 ammoo mootummaa Ityoophiyaatu dandaha.
 
Proojaktichi bara Faranjootaa 2013 eegalee hojiirra oolaa jira.
 
Mootummaan Fiinlaandii fi Ityoophiyaa waggoottan 25n darbanitti nananolee 5 keessatti aanaalee argaman 76tti bishaan dhugaatii fi eegumsa fayyaarratti waliin hojjechaa turaniiru.
 
Kanaanis lammiileen miiliyoonni 6 fayyadamoo tahaniiru.
 
Raawwii hojichaatif Fiinlaand Birrii biiliyoona 2.8, Ityoophiyaan ammoo Birrii miiliyoona dhibba 7 baasii taasisaniiru.
",economics
274,"Waltajjiin turizimii deemsa gara Ityoophiyaa jedhu Keeniyaatti gaggeeffameera.
 
Waltajjicha Keeniyaatti Imbaasii Ityoophiyaa fi Naayiroobiitti waajjira damee buufata xiyyaara Ityoophiyaatu qopheesse.
 
Waltajjicharratti kan hirmaatan dawwachiiftootaa fi bakka buutotni imalaa daawwattoonni Ityoophiyaa akka daawwataniif taasisuu fi beeksiisuuf tahuu ibsaniiru.
 
Bara Faranjoota 2019 lammiileen Keeniyaa kuma 40 ol Ityoophiyaa daawwachuu isaanii Keenioyaatti ambaasaddarri Ityoophiyaa Mallas Alam himaniiru.
",economics
275,"Manni Maree Waldaalee Daldalaa fi Dameewwanii Magaalaa Finfinnee qorannoo dhimmoota imaammataa daldalaa fi gamtaa damichaatin walqabatanirratti gaggeessaa ture 30 xumuruun ifoomseera.

Kanneen keessaa waliin gahiinsa faayinaansii, dhimmoota taaksii fi imaammatoota hanqina qaban irratti qorannoo taasise xumureera.

Qorannoowwan kun dhiyeenyatti mootummaaf akka dhiyaatan ibsameera.

Haalli siyaasaa fi diinagdee biyyatti yeroo ammaa damee dhuunfarratti dhiibbaa gahaa jiru dandamachiisuuf hojii jajjabeessu raawwachaa jiraachuu manni marichaa ibseera.

Paartileen siyaasaa filannoo dhufurratti sagantaa fi mulhata damee dhuunfaarratti qaban akka beeksifataniif waltajjii akka qopheessu ifoomsera.

Hawaasni daldalaa yeroo kam caalaa ijaaramuun rakkinoota bifa qindaahen dandamachuu fi dargaggootaf carraa hojii uumuu akka qaban ibsameera.
",economics
276,"Koomiishiniin Guumruukii Ityoophiyaa baatiiwwan 6n darbanitti meeshaaleen koontiroobaandii Birrii biiliyoona 1 olitti tilmaamamu tohaachuu isaa beeksise.

Meeshaaleen kunneen kan tohataman sakattahiinsaa fi hordoffii meeshaalee alaa galuu fi bahu irratti taasifameen tahuu koomiishinarri Koomiishinii Guumruukii Ityoophiyaa obbo Dabalee Qaabataan dubbataniiru.

Balbala galumsaa fi bahumsa biyyatii irratti meeshaaleen seeraan ala galanii fi bahan hordoffii fi sakattahiinsa taasifameen kanneen akka uffataalee, elektirooniiksii, qorichaalee, meeshaaleen jijjiirraa qaama konkolaataa, shaqaxaa shaqaxni nyaataa, fi baalli sammuu adoochan hedduminaan tohatamuu ibsaniiru.

Akkasumas buufata xiyyaaraatti maallaqni baayyheen qabamuu ibsaniiru.

Dabalataan kaaba baha biyyattiitti meeshaaleen waraanaa seeraan ala sochohaa turan baayyhinaan tohatamuu isaanii koomiishinarich eeraniiru.

Humni tikaa fi nageenya biyyaaleessaa, poolisiin federaalaa, qaamolee nageenyaa naannolee waliin qindoominaan hojii hojjetaniin meeshaaleen kunneen tohatamuu ibsaniiru.

Albuudonni Birrii miiliyoona dhibba 2 fi miiliyoona 30tti tilmaamamuu fi horiin dhaabbiis tohaatamaniiru jedhan obbo Dabaleen.

Yeroo ammaattis biyyattiitti buufataalee tohannoo 90 ol hundeessuun hojiin tohannoo fi sakattahiinsaa xiyyeeffannoon hojjetamaa jiraachuu dubbataniiru.",economics
277,"Finfinnee, Gurraandhala 18, 2012 (FBC)- Hoong Koong jiraattoota ishiif kennaa maallaqaa doolaara Ameerikaa kuma 1 fi 200 kennuuf.

Kennichis humna mallaqaa jiraattoota ishee cimsuu fi dhiibbaa diinagdee isaanii hirhisuufi jedhameera.

Kanaanis jiraattoonnii biyyaatti umriin isaanii waggaa 18 ol tahan miiliyoona 7 ol fayyaadamoo ni tahu.

Kanaan alas angaahoonni Hoong Koong kiraa maanaa fi galii gibiraa hirhisuuf murteessuu isaanii ibsaniiru.

Kennaa kanaanis mormii jihootaaf Hoong Koong keessa tureen wal qabatee dhiibbaa  diinagdee mudate hirhisuuf tahuus ibsameera.

Bulchiinsi Hoong Koong mormii tibbana isaan mudatee fi vaayrasii koroonaan diinagdee miidhame dandamachiisuuf kan gargaaru proojeekti ijaareera.

Kennaan ammaa kunis qaama proojeektichaa tahuusaa ibsameera.",economics
278,"Finfinnee, Gurraandhala 18, 2012 (FBC) – Sagantaa nyaataa manneen barnootaa  daahimmaan naannoolee Oromiyaa fi Soomaalee fayyadamoo taasiisu ifoomeera.

Sagantaa kanaaf Doolaarri miiliyoonni 28 kan qabameef yoo tahu, daahimman kuma dhibba 6 fi kuma 77 fi 247 fayyadamoo ni taasisa jedhame.

Sagantichi deeggarsa Sagantaa Nyaata Addunyaa fi Ministeera Qonnaa Ameerikaatiin waggoota afuriif hojiirra kan oolu tahuu ibsameera.

Ministeera Barnootaatti daayreektarri jeneraalaa fooyyahiinsa sagantaa manneen barnootaa obbo Yaasaabuu Birqinahi akka jedhanitti, sagantaan nyaataa manneen barnootaa biyyattiitti gaggeeffamaa jiru daahimmaan sababa rakkoon barnootaa ala akka hin taanee ni gargaara jedhan.

Sagantaan nyaataa naannoolee lamaan keessatti gaggeeffamaa jiru Faayinaasiin, teeknikaa fi kanneen biroon sagantaa muuxxaannoon balhaan irraa argame tahuu Sagantaan Nyaata Addunyaa ibseera.

Sagantaa Nyaata Addunyaatti itti aanaan daayreektaraa Meeteek Maaj gama isaaniin, sagantaan nyaata addunyaa fi deeggartoonni isaa sagantaa nyaataa manneen barnootaa mootummaan Ityoophiyaa gaggeessaa jiru itti fufiinsaan kan deeggaran tahuu ibsaniiru.

Dhaabbatichi Ministeera Qonnaa Ameerikaa waliin tahuun waggoottan kurnan darbanitti Doolaara Ameerikaa miiliyoona 54 ola sagantichaaf deeggarsa taasisuu ibsaniiru.

Sagantaa kanaan daahimman miiliyoonni 3 tahan fayyadamoo tahuu isaanii ragaan Ministeera Qonnaarraa argame ni mulhisa.",economics
279,"

Finfinnee, Gurraandhala 16, 2012 (FBC) – Ityoophiyaa fi Emmireetonni Arabaa Gamtooman walii galtee liqaa Doolaara Ameerikaa miiliyoona 100 waliif mallatteessaniiru.

Liqichi kan argame Dhaabbata Misoomaa Kaliifaa jedhamurraayi.

Waliigalticha ministirri Ministeera Maallaqaa obbo Ahimad Shiidee fi duraa taahan dhaabbatichaa Huseen Jaasaan Alnoowiis mallatteessaniiru.

Liqichi, dargaggootaf carraa hojii uumu, fayyadamtummaa dubartootaa mirkaneessuu fi fooyyahiinsa diinagdee biyya keessaaf oola jedhameera.

Emmireetonni Arabaa Gamtooman hojiilee misoomaa Ityoophiyaa tumsaa jiraachuu ibsaniiru.

Biyyoonni lamaan invastimantii, misooma faayinaansii fi diinagdeerratti ni hojjetu jedhaniiru.
",economics
280,"Finfinnee, Gurraandhala 16, 2012 (FBC) – Yaahiin nageenya bishaanii fi misooma waaraa 2ffaan Finfinneetti gaggeeffamaa jira.

Biyyoota shanitti hojiirra kan oolu proojaktiin nageenya bishaanii fi misooma waaraa, yaahichaan Ityoophiyaa dabalatee Biriitaaniyaa, Kolombiyaa, Hindii fi Maleezhiyaan hirmaachaa jiru.

Yaahichi guyyaa sadiif kan turu yoo tahu, nageenya bishaanii fi misooma waaraa buusuurra darbee dhimmoota hojjetamuu qaban irratti ni marihatama.

Yaahichi Yuunvarsiitii Finfinneetti qindeessumaa qabeenya lafaa fi bishaaniin gaggeeffamaa jira.

Yaahiin jalqabaa Maleezhiyaatti gaggeeffameera.",economics
281,"

Finfinnee, Gurraandhala 11, 2012 (FBC) – Walakkaa bara 2012tti Birrii biiliyoonni 39 ol deeggarsaa fi liqaadhan argameera.

Ministeerri Galiiwwanii FDRI ibsa harha laaten akka beeksisetti, maallaqichi kan argame maddoota maltii laataraalaa fi baaylaataraalarraayi.

Maallaqichis bifa deeggarsaa fi liqaatin kan argamedha.

Walakkaa bara kanaatti Birrii biiliyoonni 54 ol raawwii proojaktootaa fi sagantaalee addaddaatif gadhiifameera.

Kunis kan bara 2011 yeroo walfakkaatatiin walitti dhiyaatadha jedhameera.

Walakkaa bara 2012tti liqaan mootummaa federaalaa maddoota maallaqaa biyya keessaa fi alaarraa argate Doolaara miiliyoona 29 ol qaqqabeera.

Dhiibbaa liqaa ilaalchisee gabaasa Dhaabbanni Maallaqaa Addunyaa fi Baankiin Addunyaa bara baajataa 2011rratti hojjetaniin, dhiibbaan isaas kan bara 2010rra hirhisuusaa ibsuu isaanii ministeerichi eerera.

Haaluma kanaan dhiibbaan liqaa biyyattii sadarkaa olaanaarraa gara jiddugalaatti hirhateera.

Kunis kan tahe yeroon kaffaltii liqaa dhababilee daldalaa Chaayinaa dheereffamuu isaatini jedheera.
",economics
282,"

Finfinnee Gurraandhala 9, 2012 (FBC) – Misooma investimantii naannoo Oromiyaa babalhisuuf xiyyeeffannaan hojjetamaa jiraachuu Komishiniin Investimantii Oromiyaa beeksiseera.

Misooma investimantii naannicha keessatti babalhisuun diinagdee biyyaa fi naannichaa utubuuf xiyyeeffannaan hojjetamaa jiraachusaa Komishinarri Komishinii Investimantii naannoo Oromiyaa obbo Hayiluu Jaldee guyyaa harhaa raawwii hojii baatii 6 ilaalchisee ibsa miidiyaaleef keennaniin ibsaniiru.

Proojektoota hojii keessa jiran adda baasuun deeggarsaa fi hordooffii taasisuu,keenna tajaajila investimantii fooyyeessuun akka jajjabeeffamaniifi humna qabaniin akka hojjetan taasifameera.
Gama biraatin Proojektoota investimantii haaraa babalhisuuf abbootii qabeenyaa biyya keessaa fi biyya alaa simachuun deeggarsi barbaachisu taasifameefi jira jedhaniiru.

Kenna tajaajila gama seektara investimantiin jiru hawwataa taasisuuf bulchiinsi investimantii akka fooyyahu taasifamuusaa obbo Hayiluun himaniiru.

Tajaajila keennamu dijitaalaayizd gochuuf siistamni haaraa kan diriireefi abbootiin qabeenyaa biyya kamuu keessa jiran kallattiidhaan(online) akka tajaajilaman hojjetamaa jira jedhaaniiru.

Rakkoowwan investimantii keessa jiran dhaabbata biyya alaa Big Win jedhamu waliin qindoominaan qorachiisuun furmaanni akka keennamuuf hojjetamaa jira.

hanga ammaatti dhaabbata 66 keessatti qoratamee rakkoowwan jiraniis adda bahaniiru.
Naannoo Oromiyaatti abbootiin qabeenyaa kuma 6 fi 120 hojii keessa jiru jedhameera.

Proojeektoonni investimantii lafa fudhatanii sochii keessa hin galle 854 kan adda bahaniiruu.
Proojektoonni kumni 2 fi 450 ammoo Ijaarsarra jiraniis adda 6 baheeniiru.

Kana malees proojeektoonni 441 ijaarsa isaanii xumuraman sababa adda addaatin hojii keessa kan hin gale tahu qorannon adda baheera.

Qorannoo taasifameefi rakkoo adda bahe buhura godhachuun proojektoonni investimantii 588 gara omishuutti akka galan taasifameera.

proojektoonni 224 ijaarsa isaanii akka eegalan taasifameera.
Sochii kana keessatti carraa hojii hojii dhabdoota kuma 21fi 576 uumamuusaa obbo Hayiluun dubbataniiru.

Abbootii qabeenyaa lafa fudhatanii gara hojiitti hin galle 112 irratti ofeeggannoo dhugaa kan itti barraahe yoo 11 tahan irraa ammoo lafti hektaara 1,004.4 irraa fudhachuun gara stoking lafaatti akka galu taasifamuusaa ibsaniiru jechuun biroon dhimmoota kominikeeshinii mootummaa Oromiyaa beeksiseera.
",economics
283,"

Finfinnee, Gurraandhala 7, 2012 (FBC) – Ijaarsi marsaa jalqabaa buufata gogaa fi tarminaala Warataa ebbifame.

Sirna ebbichaarratti preezdaantiin naannoo Amaaraa obbo Tamasgeen Xiruunah, ministirri Ministeera Geejibaa aadde Daagmaawiit Moogas, qondaaltonni federaalaa fi naannoo Amaaraa biroon argamaniiru.

Sudaan bulchiinsa Gadaariifitti bulchaa kan tahan Meejar Jeneraal Nasraddiin Abdiin sirnicharratti hirmaataniiru.

Ijaarsi marsaa jalqabaa heektaara 3rratti keessummeessaa fi tarminaala koonteeynaraa fi konkolaattotaa, mankuusaa kaaree meetira 500, gamoo waajjiraa, daandii keessoo, iddoo eegumsaa fi dallaa kan dabalatedha.

Bishaan eelaa, bohoo dhangalahaa, jenereetara of eeggannaa, elektiriikaa fi buhuuraalee misoomaa biroo kan dabalatedha.

Ristee Tsaggaayeetu gabaase.
",economics
284,"

Finfinnee, Gurraandhala 6, 2012 (FBC) – Sagantaa wabii nyaataa seeftineetii misoomawaa magaalaa Finfinneetin lammiilee kumni 40 ol fayyadamoo tahaniiru.

Sagantaa kanaan lammiileen galii akka argatanii fayyadaman taasifameera jedheera Waajjirri Prees Sakreetaariyaatii Finfinnee.

Lammiileen kanneen eegumsa naannoo, qonna magaalaa fi hojii qulqullinaarratti bobbahaniiru.

Lammiilee sagantichaan fayyadamoo tahan 40,797 ala, barattoonni miseensa maatii fayyadamtootaa 60,348 tahan meeshaalee barnootaa, sagantaa nyaataiin fayyadamoo tahaniiru.

Bara 2009 Caamsaa keessa sagantichi ega eegalee kaasee marsaa sadiin loammiilee kumni 400 ol fayyadamoo tahaniiru.

Marsaa jalqabaatin fayyadamoo kan turan kuma dhibba 1 fi kuma 23 keessaa bakka buutota kuma 29 filuudhan leenjiiwwan addaddaa fudhachaa jiru.
",economics
